PLAZA MARCELA -SM,,,,,,
INVENTORY VALUATION REPORT,,,,,,
"AS OF NOVEMBER 5, 2021",,,,,,
INCODE,VARIANT,DESC,UNIT,QUANTITY,COST W/O VAT,AMOUNT W/O VAT
100959,,ZIM CLEANSER CALAMANSI 48/350G,PCS,35,17.17857,601.24995
100960,,ZIM CLEANSER FRESH CLEAN REF 48/350G,PACK,47,15.675,736.725
100962,,ZIM LIQUID ZOSA 24/250ML,BOT,18,32.17485,579.1473
100963,,ZIM LIQUID ZOSA 24/500ML,BOT,29,46.03497,"1,335.01"
100964,,ZIM SCOURING PAD REG SM 75x100x7MM 72s,PCS,599,6.8376,"4,095.72"
100965,,ZIM SCOURING PAD MEDIUM 95X150X7MM 72s,PCS,205,12.375,"2,536.88"
100969,,COMARK NAILS CUTICLE REMOVER 216/60ML,BOT,-1,5.61314,-5.61314
100977,,STAR MARGARINE SWEET BLEND  96/100G,PCS,461,24.375,"11,236.88"
100978,,STAR MARGARINE SWEET BLEND 48/250G,PCS,108,54.6875,"5,906.25"
100982,,VITAL CHOCO KING BAR 24s,PACK,61,18.71116,"1,141.38"
100983,,VITAL COINS PEANUT MILK CHOCO 20s,PACK,193,14.74911,"2,846.58"
100984,,KNORR SINIGANG SA SAMP ORIG YLW 12/12/40G,PACK,439,17.22247,"7,560.66"
100986,,KNORR CRAB AND CORN 60/60G,PACK,507,39.29524,"19,922.69"
100989,,LC CHICKEN SPREAD BOT 24/220ML,BOT,99,76.61607,"7,584.99"
100990,,LC CHICKEN SPREAD 12/470ML,BOT,52,158.04464,"8,218.32"
100991,,LC TUNA SPREAD 12/470ML,BOT,44,158.0439,"6,953.93"
100992,,BEST FOODS SALAD SWICH MATE DOY 24/220ML,PACK,1,34.65179,34.65179
100993,,BEST FOODS SALAD SANDWICH MATE 12/470ML,BOT,34,83.4814,"2,838.37"
100995,,BEST FOODS SALAD SANDWICH MATE 4/3.5L CP,GAL,5,361.09598,"1,805.48"
101001,,BEST FOODS MAYONNAISE 12/470ML,BOT,37,149.25,"5,522.25"
101003,,BEST FOODS MAYO MAGIC 4/3.5L,GAL,8,400.96652,"3,207.73"
101004,,LC THOUSAND ISLAND DRESSING 24/236ML,BOT,-1,79.20685,-79.20685
101005,,LC CAESAR DRESSING 24/236ML,BOT,16,79.20685,"1,267.31"
101009,,BAUDUCCO CHOCOTONE 24x100G,PCS,16,45.3125,725
101014,,SEOUL WHITE KOREA DBL WHITENING SOAP 36x60G,PCS,71,39.77694,"2,824.16"
101017,,3 ANGELS SPECIAL PINIPIG POLVORON 24s,PACK,5,56.25,281.25
101018,,KNORR LIQUID SEASONING 4/3.8L,GAL,5,618.30357,"3,091.52"
101020,,TAIRU CULTURED MILK 24x233ML,PCS,109,29.31548,"3,195.39"
101022,,OLIVIAS COFFEE ESTATE PURE EXCELSA 225G,PACK,-1,22.94643,-22.94643
101024,,OLIVIAS COFFEE ESTATE ARABICA 450G,PACK,-1,112.34,-112.34
101029,,KNORR SINIGANG SAMPALOK W/GABI 12/12/22G,PCS,256,9.53571,"2,441.14"
101033,,KNORR SHRIMP CUBES PANTRYPACK 72/60G,PCS,318,26.55308,"8,443.88"
101039,,FLAWLESSLY U OPC SOAP 16x8/65G wf SARD,PACK,1,69.29625,69.29625
101042,,MAXI PEEL ZERO 50ML+SPC 15G+FW 7G 21pk,PACK,1,51.43619,51.43619
101045,,MAXI PEEL EXFOL SOL No3 36x60ML+30ML,PACK,1,46.65944,46.65944
101046,,SNOWBEAR 100s,PCS,"283,400.00",0.5433,"153,971.22"
101050,,SILKA PAPAYA WHITENING LOTION 144/50ML,PCS,352,23.13938,"8,145.06"
101051,,SILKA PAPAYA WHITENING LOTION 48/200ML,PCS,45,70.69345,"3,181.21"
101055,,SILKA PAPAYA WHITENING SOAP 96/90G,PCS,307,20.2752,"6,224.49"
101056,,SILKA PAPAYA WHITENING SOAP 72/135G,PCS,283,25.32577,"7,167.19"
101058,,SILKA GREEN PAPAYA SOAP 96/90G,PCS,-5,22.10184,-110.5092
101059,,SILKA GREEN PAPAYA SOAP 72/135G,PCS,4,27.76425,111.057
101063,,SILKA FACIAL CLEANSER CLEAR 144/75ML,PCS,258,16.7624,"4,324.70"
101068,,DEFINE STYLING GEL SH CLEAR 144/50ML,PCS,43,8.67857,373.17851
101072,,FORTUNE FILE FOLDER WHITE 14PTS LONG 100s,PCS,536,3.82143,"2,048.29"
101076,,GLOBE CREPE PAPER RED 200s,PCS,-,6.78571,-
101080,,COLUMBUS FOOD COLOR LEMON YELLOW 50/100s,PCS,39,0.55875,21.79125
101081,,COLUMBUS FOOD COLOR GREEN 50/100s,PCS,"2,994.00",0.55875,"1,672.90"
101082,,COLUMBUS FOOD COLOR STRAWBERRY RED 50/100s,PCS,50,0.49107,24.5535
101083,,COLUMBUS FOOD COLOR CHOCO BROWN 50/100s,PCS,45,0.49106,22.0977
101087,,FROOTY CHOCOLICIOUS 20+3s  NO 868,PACK,-5,14.85161,-74.25805
101094,,SUPER BUBBLE GUM SINGLE 40/40s NO 832,PACK,-1,22.60025,-22.60025
101096,,FLAT TOPS 100/10s,PACK,201,10.9375,"2,198.44"
101097,,CURLY TOPS 24/30s,PACK,58,32.36607,"1,877.23"
101098,,CURLY TOPS 96/12s,PACK,82,14.41965,"1,182.41"
101099,,CURLY TOPS 48/24s,PACK,75,27.90175,"2,092.63"
101100,,CURLY TOPS 100/10s,PACK,106,10.9375,"1,159.38"
101101,,CURLY TOPS 48/15s,PACK,-74,17.14285,"-1,268.57"
101103,,CHOCOLATE MALLOWS 120/2/36G,PCS,6,9.46425,56.7855
101105,,RICOA BREAKFAST COCOA ECONO 48/70G,PCS,127,29.41964,"3,736.29"
101108,,RICOA CHOCOLATE SYRUP 12/600ML,PCS,11,134.55357,"1,480.09"
101109,,CAFE PURO ECONO PACK 48/25G,PACK,69,14.91071,"1,028.84"
101110,,CAFE PURO ECONO PACK 48/50G,PACK,75,29.46429,"2,209.82"
101111,,CAFE PURO ECONO PACK 24/100G,PACK,35,57.36607,"2,007.81"
101112,,CAFE PURO REGENCY CUP 24/50G,PCS,3,40.625,121.875
101116,,FIBISCO PEANUT CRUNCH 12/600G,TIN,24,125.66964,"3,016.07"
101117,,FIBISCO BUTTER CRUNCH 12/600G,TIN,24,122.09821,"2,930.36"
101118,,FIBISCO BUTTER CRUNCH 36/200G,PACK,40,32.58929,"1,303.57"
101119,,FIBISCO CHOCOLATE CRUNCHIES 48/200G,BOX,61,45.08929,"2,750.45"
101121,,FIBISCO CHOCOLATE CHIPS 120/4s,PCS,241,8.39286,"2,022.68"
101122,,FIBISCO CHOCOLATE CHIPS 12/600G,TIN,20,144.24107,"2,884.82"
101123,,FIBISCO CHOCOLATE CHIPS 12/400G,TIN,8,125.625,"1,005.00"
101125,,WHITE CASTLE 69 WHISKY 24x350ML,BOT,69,62.69866,"4,326.21"
101126,,WHITE CASTLE 69 WHISKY 12/700ML,BOT,47,116.54241,"5,477.49"
101127,,TOSKA VODKA 12/700ML,BOT,23,87.36,"2,009.28"
101128,,MARIA CLARA SANGRIA 12/750ML,BOT,500,131.03199,"65,516.00"
101130,,EL HOMBRE TEQUILA SILVER 12/700ML,BOT,37,140.69196,"5,205.60"
101132,,AXION PASTE LEMON 190G,CUP,1,23.50333,23.50333
101135,,MILK MAN YOGURT DRINK ORIGINAL 16x6x100ML,PCS,"1,084.00",5.96568,"6,466.80"
101136,,AXION PASTE LIME/KALAMANSI 24x350G,PCS,48,42.39025,"2,034.73"
101137,,AXION PASTE LIME/KALAMANSI REFILL 36x350G,PCS,30,31.46478,943.9434
101138,,MILK MAN YOGURT DRINK STRAWBERRY 16x6x100ML,PCS,"1,152.00",5.96568,"6,872.46"
101139,,BRICIOLINI COOKIES LARGE 450G,PACK,1,178.57333,178.57333
101140,,BRICIOLINI COOKIES MED 250G,PACK,3,107.14333,321.42999
101141,,BRICIOLINI COOKIES SMALL 150G,PACK,1,71.43,71.43
101142,,FASHION ACCESSORIES SALE at P10,PACK,-2,1.33929,-2.67858
101144,,AXION DISH LIQ LIME/KALAMANSI 20x190ML,PCS,45,27.22991,"1,225.35"
101145,,AXION ULTRA LIQUID LEMON 250ML,PCS,9,44.17857,397.60713
101148,,AXION PASTE LIME/KALAMANSI 48x190G,PCS,97,23.50335,"2,279.82"
101162,,PALMOLIVE NAT SHP ANTI DANDRUFF 24x180ML,BOT,5,76.42485,382.12425
101182,,CREAMSILK HC COLOR REVIVE 24x150ML,PCS,28,107.15736,"3,000.41"
101183,,CREAMSILK HC COLOR REVIVE 12x300ML,PCS,24,186.03556,"4,464.85"
101184,,PALMOLIVE NAT SOAP MOISTR SMTH GR 72x115G,PCS,65,25.40898,"1,651.58"
101185,,PALMOLIVE NAT SOAP IRR SOFTNESS PINK 72x115G,PCS,59,25.40898,"1,499.13"
101186,,CREAMSILK HC COLOR REVIVE 288x10ML,PCS,"1,518.00",4.2748,"6,489.15"
101187,,TENDER CARE SOAP CLASSIC MILD 72x80G,PCS,130,19.01438,"2,471.87"
101188,,TENDER CARE SOAP CLASSIC MILD 72x115G,PCS,63,21.57143,"1,359.00"
101189,,TENDER CARE SOAP PINK BLOSSOM 80G,PCS,111,19.01438,"2,110.60"
101190,,TENDER CARE SOAP PINK BLOSSOM 115G,PCS,95,26.17126,"2,486.27"
101191,,SUNSILK SHP COCONUT HYDRATION 288x11ML,PCS,"6,889.00",3.49383,"24,068.99"
101192,,SUNSILK SHP WATERMELON n MINT 24x170ML,PCS,11,82.04313,902.47443
101193,,SUNSILK SHP WATERMELON n MINT 288x11ML,PCS,"3,217.00",3.49383,"11,239.65"
101194,,SUNSILK SHP COCONUT HYDRATION 24x170ML,PCS,35,82.04315,"2,871.51"
101195,,COLGATE TB AWAY HOME+GRF 25ML MED 144s,PCS,285,43.83042,"12,491.67"
101196,,GATSBY STYLING POMADE SUPRM GREASE 96x30G,PCS,29,61.7053,"1,789.45"
101198,,GATSBY STYLING POMADE SUPRM HOLD 96x30G,PCS,65,61.7043,"4,010.78"
101199,,COLGATE TB EXTRA CLEAN W/CAP MEDIUM 72s,PCS,25,25.62066,640.5165
101200,,MAONG APRON,PCS,8,78.57133,628.57064
101204,,TENDER LOVE ALOE VERA CLEANSING WIPES 120x20s,PACK,119,11.28624,"1,343.06"
101206,,TENDER LOVE ALOE VERA CLEANSING WIPES 36x80s,PACK,21,25.40923,533.59383
101209,,COLGATE TP GREAT REGULAR FLAVOR 120x37G,PCS,225,27.27225,"6,136.26"
101210,,COLGATE TP GREAT REGULAR FLAVOR 72x74G,PCS,52,44.25384,"2,301.20"
101211,,COLGATE TP GREAT REGULAR FLAVOR 72x140G,PCS,35,68.39236,"2,393.73"
101213,,KNORR LIQUID MEATY CHICKEN 288x16G,PCS,12,4.4375,53.25
101217,,ROGERS BLACK PEPPER WHOLE 50x15s,PACK,15,7.46429,111.96435
101218,,ROGERS BLACK PEPPER WHOLE 50x15G,PACK,5,10.44643,52.23215
101219,,ROGERS BLACK PEPPER WHOLE 50x25G,PACK,12,18.5267,222.3204
101220,,ROGERS BLACK PEPPER WHOLE 50x50G,PACK,28,31.03571,868.99988
101221,,ROGERS BLACK PEPPER WHOLE 50x100G,PACK,53,59.71429,"3,164.86"
101222,,ROGERS BLACK PEPPER CRACKED 50x15s,PACK,-4,7.46429,-29.85716
101223,,ROGERS BLACK PEPPER CRACKED 50x15G,PACK,77,10.21429,786.50033
101225,,ROGERS BLACK PEPPER CRACKED 50x25G,PACK,63,16.30357,"1,027.12"
101226,,ROGERS BLACK PEPPER CRACKED 50x50G,PACK,51,31.03571,"1,582.82"
101229,,COLGATE TP TOTAL 12 PROF WHTNG 150G,PCS,28,114.76375,"3,213.39"
101230,,ROGERS BLACK PEPPER CRACKED 50x100G,PACK,100,59.71429,"5,971.43"
101231,,ROGERS BLACK PEPPER GROUND  50x15s,PACK,3,7.46429,22.39287
101232,,COLGATE TP TRPL ACTN SYSTM ORG MINT 120x25ML,PCS,111,27.17061,"3,015.94"
101233,,COLGATE TP TRPL ACTN SYSTEM ORIG MINT 145ML,PCS,26,95.79167,"2,490.58"
101234,,ROGERS BLACK PEPPER GROUND  50x15G,PACK,74,10.21429,755.85746
101235,,ROGERS BLACK PEPPER GROUND  50x25G,PACK,2,16.30357,32.60714
101236,,ROGERS BLACK PEPPER GROUND  50x50G,PACK,23,31.03571,713.82133
101237,,ROGERS BLACK PEPPER GROUND  50x100G,PACK,82,59.71429,"4,896.57"
101238,,ROGERS LAUREL LEAVES 50x15s,PACK,47,7.46429,350.82163
101239,,ROGERS LAUREL LEAVES 50x10G,PACK,75,8.64286,648.2145
101240,,TENDER CARE TALC PINK SOFT 72x50G,PCS,89,14.19407,"1,263.27"
101241,,TENDER CARE TALC PINK SOFT 72x100G,PCS,53,21.20536,"1,123.88"
101242,,ROGERS LAUREL LEAVES 50x20G,PACK,4,14.73214,58.92856
101243,,ROGERS CHEESE POWDER 50x20G,PACK,-1,10.60714,-10.60714
101244,,TENDER CARE TALC CLASSIC MILD ORIG 72x50G,PCS,72,14.19407,"1,021.97"
101245,,TENDER CARE TALC CLASSIC MILD ORIG 100G,PCS,59,21.20536,"1,251.12"
101246,,ROGERS CHEESE POWDER 50x50G,PACK,5,19.25,96.25
101248,,ROGERS CHILI POWDER 50x20G,PACK,53,12.57143,666.28579
101249,,COLGATE PLAX FRESH MINT 250ML,BOT,24,80.84292,"1,940.23"
101250,,ROGERS CHILI POWDER 50x50G,PACK,21,27.5,577.5
101251,,ROGERS CURRY POWDER 50x20G,PACK,15,12.45536,186.8304
101252,,ROGERS CURRY POWDER 50x50G,PACK,57,20.82143,"1,186.82"
101253,,ROGERS CINNAMON POWDER 50x20G,PACK,61,12.57143,766.85723
101254,,ROGERS CINNAMON POWDER 50x50G,PACK,50,18.85714,942.857
101255,,ROGERS POP CORN 50x100G,PACK,127,25.53571,"3,243.04"
101256,,ROGERS POP CORN 50x200G,PACK,150,42.4107,"6,361.61"
101257,,ROGERS COCOA POWDER 50x50G,PACK,69,6.67857,460.82133
101259,,ROGERS BANANA BLOSSOM 50x20G,PACK,73,8.48213,619.19549
101264,,ROGERS MONGGO LABO 50x200G,PACK,-1,75,-75
101265,,ROGERS CHILI FLAKES 50x20G,PACK,-4,19.643,-78.572
101266,,ROGERS CHILI FLAKES 50x50G,PACK,31,36.96429,"1,145.89"
101274,,CMB 024 PLANT POTS BLACK 24.0CM 200s,PCS,197,22.1875,"4,370.94"
101275,,CMB 135 PLANT POTS BLACK 13.5CM,PCS,-52,2.36607,-123.03564
101276,,CMB 075 PLANT POTS BLACK 7.5CM,PCS,"2,300.00",0.75,"1,725.00"
101277,,555 MACKEREL TOMATO SAUCE 100/155G,CAN,237,18.53777,"4,393.45"
101279,,555 SARDINES IN TS WITH CHILI 100/155G,CAN,522,14.04134,"7,329.58"
101281,,555 SARDINES IN NATURAL OIL 100/155G,CAN,904,15.0625,"13,616.50"
101285,,CENTURY TUNA FLAKES N VEGETABLE OIL 48/180G,CAN,203,28.83315,"5,853.13"
101286,,CENTURY TUNA FLAKES HOT AND SPICY 48/180G,CAN,42,28.83036,"1,210.88"
101287,,CENTURY TUNA FLAKES HOT AND SPICY 50/155G,CAN,"1,524.00",23.53768,"35,871.42"
101289,,CENTURY TUNA SOLID N OIL 48/184G,CAN,50,56.58259,"2,829.13"
101291,,CENTURY TUNA FLAKES ADOBO 50/155G,CAN,496,21.91321,"10,868.95"
101293,,CENTURY TUNA FLAKES MECHADO 50/155G,CAN,288,21.91321,"6,311.00"
101294,,CENTURY TUNA FLAKES AFRITADA 50/155G,CAN,5,21.91071,109.55355
101295,,CENTURY TUNA FLAKES CALDERETA 48/180G,CAN,1,23.9,23.9
101296,,CENTURY TUNA FLAKES CALDERETA 50/155G,CAN,546,21.91321,"11,964.61"
101298,,FRESCA TUNA FLAKES IN OIL 48/175G,CAN,317,18.53571,"5,875.82"
101299,,FRESCA TUNA HOT AND SPICY 48/175G,CAN,170,18.53348,"3,150.69"
101300,,FRESCA TUNA MECHADO 48/175G,CAN,734,16.81045,"12,338.87"
101301,,FRESCA TUNA AFRITADA  48/175G,CAN,624,16.81045,"10,489.72"
101302,,555 TUNA FLAKES LECHON PAKSIW 50/155G,CAN,1,17.51,17.51
101305,,555 TUNA MECHADO 50/155G,CAN,353,18.43393,"6,507.18"
101306,,555 TUNA HOT AND SPICY 50/155G,CAN,161,20.55143,"3,308.78"
101307,,555 TUNA AFRITADA 50/155G,CAN,242,18.43393,"4,461.01"
101308,,555 TUNA ADOBO 50/155G,CAN,137,18.43393,"2,525.45"
101309,,555 TUNA CALDERETA 50/155G,CAN,268,18.43393,"4,940.29"
101310,,555 TUNA MECHADO 48/110G,CAN,1,14.46,14.46
101311,,555 TUNA FLAKES IN OIL 50/155G,CAN,59,20.55357,"1,212.66"
101313,,FRESCA TUNA LECHON PAKSIW 48/175G,CAN,23,16.81045,386.64035
101315,,555 CARNE NORTE 48/100G,CAN,237,12.21819,"2,895.71"
101316,,555 CARNE NORTE 48/150G,CAN,-12,19.57273,-234.87276
101318,,555 CARNE NORTE 48/175G,CAN,-1,22.03,-22.03
101327,,TRUST CONDOMS CLASSIC STRAWBERRY 3s,PCS,63,18.52307,"1,166.95"
101328,,TRUST CONDOMS CLASSIC CHOCOLATE 3s,PCS,36,18.52307,666.83052
101329,,TRUST CONDOMS CLASSIC NATURAL 3s,PCS,23,18.19457,418.47511
101353,,RICH INSTANT COCOA 80/80G,PACK,191,11.71875,"2,238.28"
101354,,RICH INSTANT COCOA 40/250G,PACK,54,31.02679,"1,675.45"
101355,,RICH COCOA SWEETENED 60/150G,PACK,60,20.55804,"1,233.48"
101357,,RICH CHOCOLATE POWDER 30/200G,PACK,41,32.38839,"1,327.92"
101358,,RICH CAFE 3N1 ORIGINAL BLEND 20G,PCS,209,3.77679,789.34911
101362,,STIK O STRAWBERRY WAFER STICK 12/380G,JAR,4,42.52083,170.08332
101363,,STIK O UBE WAFER STICK 12/380G,JAR,-1,42.52083,-42.52083
101391,,EL POPA POWDERED SUGAR 24/500G,PACK,234,48.91964,"11,447.20"
101392,,LONGSILOG EASY DANCING 12/10/12s,PACK,-46,8.52679,-392.23234
101394,,BEVIDA DISTILLED WATER 48/350ML,BOT,2,6,12
101396,,FANBO 66S NATURAL 2 16G,PCS,1,78.25833,78.25833
101426,,NAGARAYA CRACKER NUTS BUTTER 10x10G,PACK,77,15.63566,"1,203.95"
101427,,NAGARAYA CRACKER NUTS BUTTER 24/10/20G,PCS,440,3.07827,"1,354.44"
101428,,NAGARAYA CRACKER NUTS BUTTER 120/40G,PCS,236,5.98557,"1,412.59"
101429,,NAGARAYA CRACKER NUTS BUTTER 48/160G,PCS,112,23.37202,"2,617.67"
101430,,NAGARAYA CRACKER NUTS ADOBO 24x10x20G,PCS,540,3.07827,"1,662.27"
101431,,NAGARAYA CRACKER NUTS ADOBO 120/40G,PCS,57,5.98557,341.17749
101432,,NAGARAYA CRACKER NUTS ADOBO 60/80G,PCS,100,11.68601,"1,168.60"
101433,,NAGARAYA CRACKER NUTS ADOBO 48/160G,PACK,104,23.37202,"2,430.69"
101434,,NAGARAYA CRACKER NUTS BBQ 10/10G,PACK,70,15.63566,"1,094.50"
101435,,NAGARAYA CRACKER NUTS BBQ 24/10/20G,PACK,1,30.78274,30.78274
101436,,NAGARAYA CRACKER NUTS BBQ 60/80G,PCS,81,11.6875,946.6875
101437,,NAGARAYA CRACKER NUTS BBQ 48/160G,PCS,92,23.37202,"2,150.23"
101438,,NAGARAYA CRACKER NUTS GARLIC 10/10G,PACK,79,15.63566,"1,235.22"
101439,,NAGARAYA CRACKER NUTS GARLIC 24/10/20G,PACK,9,30.78274,277.04466
101440,,NAGARAYA CRACKER NUTS GARLIC 120/40G,PACK,209,5.98557,"1,250.98"
101441,,NAGARAYA CRACKER NUTS GARLIC 48/160G,PCS,47,23.37202,"1,098.48"
101442,,NAGARAYA CRACKER NUTS HOT SPICY 24/10//20G,PCS,360,3.07827,"1,108.18"
101444,,NAGARAYA CRACKER NUTS HOT SPICY 48/160G,PCS,80,23.37202,"1,869.76"
101447,,CREAM CORNSTARCH 48/200G,BOX,437,14.82124,"6,476.88"
101448,,CREAM CORNSTARCH 24/400G,BOX,41,26.79241,"1,098.49"
101449,,CREAM CORN STARCH 12/1KL,BOX,23,62.70536,"1,442.22"
101458,,CDO BEEF LOAF 48/100G,CAN,223,11.16071,"2,488.84"
101459,,CDO BEEF LOAF 48/150G,CAN,566,15.40179,"8,717.41"
101462,,CDO MEAT LOAF 48/100G,CAN,-17,10.9375,-185.9375
101463,,CDO MEAT LOAF 48/150G,CAN,-2,13.67,-27.34
101464,,CDO KARNE NORTE HOT AND SPICY 48/100G,CAN,64,14.50893,928.57152
101465,,CDO KARNE NORTE GUISADO 48/100G,CAN,"1,167.00",14.0625,"16,410.94"
101466,,CDO KARNE NORTE GUISADO 48/150G,CAN,3,20.29012,60.87036
101467,,CDO KARNE NORTE 48/175G,CAN,44,19.64813,864.51772
101468,,CDO KARNE NORTE GUISADO 48/260G,CAN,78,38.16964,"2,977.23"
101472,,CDO NATA DE COCO WHITE 24/12oz 340g,BOT,140,39.77661,"5,568.73"
101473,,CDO NATA DE COCO RED 24/340g 12oz,BOT,92,39.77661,"3,659.45"
101474,,CDO NATA DE COCO GREEN  24/12oz 340g,BOT,94,39.77661,"3,739.00"
101475,,CDO KAONG GREEN 24/12oz 340g,BOT,111,52.03125,"5,775.47"
101476,,CDO KAONG GREEN 12/24oz 680g,BOT,15,94.30348,"1,414.55"
101477,,CDO KAONG RED 24/12oz 340g,BOT,103,52.03125,"5,359.22"
101478,,CDO KAONG RED 12/24OZ 680g,BOT,5,96.22804,481.1402
101480,,CHOCO KISS CHOCO COIN 20/20s,PACK,2,14.58929,29.17858
101481,,CHOCO KISS CHOCOLATE COIN 6/75s,CANN,1,55.68006,55.68006
101483,,CHOCOLITOS CHOCO STICK SMALL 6/100s,CANN,10,38.78869,387.8869
101484,,CHOCOLITOS CHOCOLATE STICK BIG 6/100s,JAR,8,72.70387,581.63096
101486,,KIDDY TEDDY CHOCO COOKIES 20s,PACK,38,14.56505,553.4719
101488,,CHOYO CHOYO WAFER STK CHOCO SML 6/380G,JAR,3,37.29167,111.87501
101491,,YOKIYOKI WAFER STICK UBE 6/480G,JAR,2,42.96875,85.9375
101493,,FRY AND POP SHRIMP CRACKER 100/80G,PACK,152,11.97321,"1,819.93"
101494,,FRY AND POP SHRIMP CRACKER 50/200G,PACK,14,27.67857,387.49998
101495,,FRY AND POP SHRIMP CRACKER 40/400G,PACK,37,47.74554,"1,766.58"
101496,,FRY AND POP SQUID FLAKES CRACKERS 100/80G,PACK,86,11.97321,"1,029.70"
101499,,FRY AND POP ONION AND GARLIC 100/80G,PACK,-1,11.97321,-11.97321
101502,,FRY AND POP LOBSTER CRACKERS 100/80G,PACK,103,11.97321,"1,233.24"
101503,,FRY AND POP LOBSTER CRACKERS 50/200G,PACK,32,27.67857,885.71424
101505,,FIDEL IODIZED SALT REFINED 24/500G,PACK,51,11.34561,578.62611
101506,,FIDEL IODIZED SALT REFINED 12/1KL,PACK,109,19.69866,"2,147.15"
101507,,FIDEL IODIZED SALT COURSE 48/250G,PACK,340,5.37351,"1,826.99"
101508,,FIDEL IODIZED SALT COURSE 24/500G,PACK,65,10.54762,685.5953
101510,,FIDEL IODIZED SALT REFINED 48/250G,PACK,332,5.77269,"1,916.53"
101511,,HAIR BLACKEN SHAMPOO CA 200/8s,PCS,"9,210.00",4.70424,"43,326.05"
101512,,CHIN CHUN SU BETA CAROTENE 1200/10G,PCS,1,15.625,15.625
101513,,CHIN CHUN SU PINK 10G,PCS,63,12.55357,790.87491
101514,,CHIN CHUN SU BLUE 10G,PCS,40,12.55357,502.1428
101523,,CHIPS DELIGHT PARTY PACK 24/130G,PACK,31,33.32627,"1,033.11"
101524,,CHIPS DELIGHT STRIPE 20/175G,PACK,7,44.40313,310.82191
101525,,CHIPS DELIGHT PEANUT 12/12/40G,PCS,104,7.75428,806.44512
101528,,SALONPAS MEDICATED PLASTER 10s,BOX,819,39.15313,"32,066.41"
101529,,WASHINGTON RICE IN PLASTIC 2KG,PACK,385,82,"31,570.00"
101533,,ROGERS TENGANG DAGA 50x20G,PACK,45,22.78571,"1,025.36"
101534,,ROGERS STAR ANISE 50x20G,PACK,41,16.89286,692.60726
101539,,HAPPY FESTIVAL LAUNDRY SOAP WHITE 144s,PCS,19,4.82,91.58
101542,,CLASSIC FESTIVAL KAONG RED 24/8oz,JAR,1,30.50186,30.50186
101545,,CLASSIC FESTIVAL KAONG WHITE 24/12oz,JAR,16,26.375,422
101551,,CLASSIC FESTIVAL NATA DE COCO GREEN 24/12oz,JAR,1,32.109,32.109
101554,,NELITA BANANA CATSUP 4/1GAL,GAL,27,64.00893,"1,728.24"
101555,,NELITA BANANA CATSUP 6/ 1/2GAL,½GAL,69,38.97322,"2,689.15"
101559,,NELITA COOKING OIL 10/1/2GAL,½GAL,1,134.24107,134.24107
101560,,NELITA COOKING OIL 24/1L,BOT,1,73.75,73.75
101581,,DAISY WRITING PAD GRADE 3 100/80LVS,PAD,62,7.321,453.902
101584,,HONEY WRITING PAD GRADE 2 100/80LVS,PAD,8,4.01789,32.14312
101587,,FESTIVAL WRITING PAD GRADE 2 100/80LVS,PAD,14,6.33932,88.75048
101588,,FESTIVAL WRITING GRADE 3 100/80LVS,PAD,-99,6.33927,-627.58773
101589,,FESTIVAL WRITING GRADE 4 100/80LVS,PAD,92,5,460
101599,,CLASSIC PETALS WRITING PAD GR 3 100/80LVS,PAD,74,4.01787,297.32238
101601,,CAMIA WRITING PAD GRADE 3 100/80LVS,PAD,54,5.89286,318.21444
101602,,CAMIA WRITING PAD GRADE 4 100/80LVS,PAD,4,5.89286,23.57144
101603,,CLASSIC ROYALE GRADE 4 100/80LVS,PAD,1,5,5
101606,,HAPPY GENTLE GRADE 3 100/80L,PAD,-27,5.0893,-137.4111
101620,,GILLETTE LONDON BRIDGE BLADE 50cards/20bxs,BOX,"1,040.00",16.94325,"17,620.98"
101621,,JELLYBEE PEANUT BUTTER 24/340G,BOT,9,82.89125,746.02125
101622,,JELLYBEE PEANUT BUTTER 9oz,JAR,4,66.59917,266.39668
101625,,BAKERS CHOICE BAKING POWDER 20/1KL,PACK,27,62.94643,"1,699.55"
101628,,GRANNY GOOSE TORTILLOS BBQ 100/25G,PACK,139,4.77679,663.97381
101629,,GRANNY GOOSE TORTILLOS CHEESE 100/25G,PCS,162,4.77679,773.83998
101630,,GRANNY GOOSE TORTILLOS BBQ 50/100G,PCS,2,16.47321,32.94642
101631,,GRANNY GOOSE TORTILLOS CHEESE 50/100G,PCS,1,16.47321,16.47321
101634,,GRANNY GOOSE TORTILLOS CHILI 100/25G,PCS,166,4.77679,792.94714
101636,,GRANNY GOOSE TORTILLOS CHILI 36/160G,PACK,11,24.41964,268.61604
101650,,TIGER KATOL 72s,BOX,-2,11.68502,-23.37004
101651,,TIGER KATOL PITCHER 12s,PCHR,116,82.83408,"9,608.75"
101652,,LION TIGER GOLD 60/10s,BOX,380,12.05357,"4,580.36"
101653,,ZONROX BLEACH ORIGINAL SCENT 100ML,BOT,76,6.18452,470.02352
101654,,ZONROX BLEACH ORIGINAL SCENT 48/250ML,BOT,8,10.30469,82.43752
101655,,ZONROX BLEACH ORIGINAL SCENT 24/1000ML,BOT,-20,27.28571,-545.7142
101656,,ZONROX BLEACH ORIGINAL SCENT 1GAL,GAL,57,94.39286,"5,380.39"
101658,,ZONROX BLEACH FRESH SCENT 48/250ML,BOT,704,10.71205,"7,541.28"
